"ROW_NR","UNITS","CBSA_NAME","SITE_LATITUDE","SITE_LONGITUDE","COUNTY","Daily.Mean.PM2.5.Concentration","STATE","Date"
"231","ug/m3 LC","San Francisco-Oakland-Hayward","37.687526","-121.784217","Alameda","9.7","California","2016-08-20"
"531","ug/m3 LC","San Francisco-Oakland-Hayward","37.743065","-122.169935","Alameda","5.2","California","2016-08-20"
"819","ug/m3 LC","San Francisco-Oakland-Hayward","37.814781","-122.282347","Alameda","5.4","California","2016-08-20"
"1102","ug/m3 LC","San Francisco-Oakland-Hayward","37.793624","-122.263376","Alameda","8","California","2016-08-20"
"1221","ug/m3 LC","San Francisco-Oakland-Hayward","37.8647670009","-122.302741","Alameda","7.4","California","2016-08-20"
"2146","ug/m3 LC","No Data","39.0212210009","-122.281803","Colusa","15.5","California","2016-08-20"
"2579","ug/m3 LC","San Francisco-Oakland-Hayward","37.936013","-122.026154","Contra Costa","2.8","California","2016-08-20"
"2842","ug/m3 LC","San Francisco-Oakland-Hayward","37.9604","-122.356811","Contra Costa","8.1","California","2016-08-20"
"3135","ug/m3 LC","Fresno","36.7853217602","-119.7741738902","Fresno","20.2","California","2016-08-20"
"3864","ug/m3 LC","Fresno","36.198672","-120.101096","Fresno","22.8","California","2016-08-20"
"4327","ug/m3 LC","Fresno","36.8191105157","-119.7173558156","Fresno","20.7","California","2016-08-20"
"4861","ug/m3 LC","El Centro","32.676186139","-115.4841439523","Imperial","15.7","California","2016-08-20"
"5119","ug/m3 LC","El Centro","32.676186139","-115.4841439523","Imperial","11.2","California","2016-08-20"
"5618","ug/m3 LC","Bishop","37.360684","-118.330783","Inyo","12.8","California","2016-08-20"
"5976","ug/m3 LC","Bishop","36.487823","-117.871036","Inyo","26.6","California","2016-08-20"
"6315","ug/m3 LC","Bakersfield","35.0505513495","-118.147293621","Kern","16.8","California","2016-08-20"
"6558","ug/m3 LC","Bakersfield","35.3560923335","-119.0412094723","Kern","21.8","California","2016-08-20"
"6819","ug/m3 LC","Bakersfield","35.3560923335","-119.0412094723","Kern","22","California","2016-08-20"
"7172","ug/m3 LC","Bakersfield","34.841567","-118.860588","Kern","9","California","2016-08-20"
"8043","ug/m3 LC","Los Angeles-Long Beach-Anaheim","34.0665900009","-118.22688","Los Angeles","9.2","California","2016-08-20"
"9051","ug/m3 LC","Los Angeles-Long Beach-Anaheim","33.82376","-118.18921","Los Angeles","8","California","2016-08-20"
"9743","ug/m3 LC","Los Angeles-Long Beach-Anaheim","33.859444","-118.200278","Los Angeles","9","California","2016-08-20"
"10608","ug/m3 LC","San Francisco-Oakland-Hayward","37.97231","-122.520004","Marin","7.4","California","2016-08-20"
"11161","ug/m3 LC","Merced","37.281598109","-120.4349916881","Merced","22.2","California","2016-08-20"
"11515","ug/m3 LC","Salinas","36.4957666675","-121.7315711407","Monterey","6.3","California","2016-08-20"
