"ROW_NR","UNITS","CBSA_NAME","SITE_LATITUDE","SITE_LONGITUDE","COUNTY","Daily.Mean.PM2.5.Concentration","STATE","Date"
"217","ug/m3 LC","San Francisco-Oakland-Hayward","37.687526","-121.784217","Alameda","8.3","California","2016-08-06"
"517","ug/m3 LC","San Francisco-Oakland-Hayward","37.743065","-122.169935","Alameda","7.5","California","2016-08-06"
"805","ug/m3 LC","San Francisco-Oakland-Hayward","37.814781","-122.282347","Alameda","9.3","California","2016-08-06"
"1088","ug/m3 LC","San Francisco-Oakland-Hayward","37.793624","-122.263376","Alameda","10.5","California","2016-08-06"
"1207","ug/m3 LC","San Francisco-Oakland-Hayward","37.8647670009","-122.302741","Alameda","10.4","California","2016-08-06"
"1485","ug/m3 LC","Chico","39.7615384387","-121.8416203644","Butte","7.7","California","2016-08-06"
"2134","ug/m3 LC","No Data","39.0212210009","-122.281803","Colusa","8.2","California","2016-08-06"
"2565","ug/m3 LC","San Francisco-Oakland-Hayward","37.936013","-122.026154","Contra Costa","10.2","California","2016-08-06"
"3121","ug/m3 LC","Fresno","36.7853217602","-119.7741738902","Fresno","10.7","California","2016-08-06"
"3568","ug/m3 LC","Fresno","36.9851185574","-119.6583393499","Fresno","14.5","California","2016-08-06"
"3850","ug/m3 LC","Fresno","36.198672","-120.101096","Fresno","10.5","California","2016-08-06"
"4313","ug/m3 LC","Fresno","36.8191105157","-119.7173558156","Fresno","11.3","California","2016-08-06"
"4847","ug/m3 LC","El Centro","32.676186139","-115.4841439523","Imperial","14.3","California","2016-08-06"
"5106","ug/m3 LC","El Centro","32.676186139","-115.4841439523","Imperial","15.5","California","2016-08-06"
"5604","ug/m3 LC","Bishop","37.360684","-118.330783","Inyo","11.3","California","2016-08-06"
"5962","ug/m3 LC","Bishop","36.487823","-117.871036","Inyo","8.7","California","2016-08-06"
"6301","ug/m3 LC","Bakersfield","35.0505513495","-118.147293621","Kern","11","California","2016-08-06"
"6545","ug/m3 LC","Bakersfield","35.3560923335","-119.0412094723","Kern","15.2","California","2016-08-06"
"6805","ug/m3 LC","Bakersfield","35.3560923335","-119.0412094723","Kern","16.7","California","2016-08-06"
"7158","ug/m3 LC","Bakersfield","34.841567","-118.860588","Kern","12","California","2016-08-06"
"8029","ug/m3 LC","Los Angeles-Long Beach-Anaheim","34.0665900009","-118.22688","Los Angeles","9.6","California","2016-08-06"
