"ROW_NR","UNITS","CBSA_NAME","SITE_LATITUDE","SITE_LONGITUDE","COUNTY","Daily.Mean.PM2.5.Concentration","STATE","Date"
"275","ug/m3 LC","San Francisco-Oakland-Hayward","37.687526","-121.784217","Alameda","7.2","California","2016-10-08"
"576","ug/m3 LC","San Francisco-Oakland-Hayward","37.743065","-122.169935","Alameda","8.5","California","2016-10-08"
"851","ug/m3 LC","San Francisco-Oakland-Hayward","37.814781","-122.282347","Alameda","9.2","California","2016-10-08"
"1147","ug/m3 LC","San Francisco-Oakland-Hayward","37.793624","-122.263376","Alameda","9.1","California","2016-10-08"
"1261","ug/m3 LC","San Francisco-Oakland-Hayward","37.8647670009","-122.302741","Alameda","7.7","California","2016-10-08"
"2609","ug/m3 LC","San Francisco-Oakland-Hayward","37.936013","-122.026154","Contra Costa","9.6","California","2016-10-08"
"2886","ug/m3 LC","San Francisco-Oakland-Hayward","37.9604","-122.356811","Contra Costa","9.3","California","2016-10-08"
"3618","ug/m3 LC","Fresno","36.9851185574","-119.6583393499","Fresno","6.7","California","2016-10-08"
"12370","ug/m3 LC","Napa","38.310942","-122.296189","Napa","10","California","2016-10-08"
"13311","ug/m3 LC","Sacramento--Roseville--Arden-Arcade","38.935577909","-121.100647797","Placer","3.7","California","2016-10-08"
"21768","ug/m3 LC","San Francisco-Oakland-Hayward","37.765946","-122.399044","San Francisco","8.4","California","2016-10-08"
"23451","ug/m3 LC","San Francisco-Oakland-Hayward","37.482934","-122.20337","San Mateo","7","California","2016-10-08"
"24486","ug/m3 LC","San Jose-Sunnyvale-Santa Clara","36.999571","-121.574684","Santa Clara","1.1","California","2016-10-08"
"24848","ug/m3 LC","San Jose-Sunnyvale-Santa Clara","37.348497","-121.894898","Santa Clara","10","California","2016-10-08"
"25148","ug/m3 LC","San Jose-Sunnyvale-Santa Clara","37.338135","-121.849783","Santa Clara","10.3","California","2016-10-08"
"26053","ug/m3 LC","Vallejo-Fairfield","38.102507","-122.237976","Solano","9.6","California","2016-10-08"
"26337","ug/m3 LC","Vallejo-Fairfield","38.102507","-122.237976","Solano","8.3","California","2016-10-08"
"26634","ug/m3 LC","Santa Rosa","38.403765","-122.818294","Sonoma","4.5","California","2016-10-08"
