"ROW_NR","UNITS","CBSA_NAME","SITE_LATITUDE","SITE_LONGITUDE","COUNTY","Daily.Mean.PM2.5.Concentration","STATE","Date"
"238","ug/m3 LC","San Francisco-Oakland-Hayward","37.687526","-121.784217","Alameda","8.2","California","2016-08-27"
"538","ug/m3 LC","San Francisco-Oakland-Hayward","37.743065","-122.169935","Alameda","5.2","California","2016-08-27"
"1109","ug/m3 LC","San Francisco-Oakland-Hayward","37.793624","-122.263376","Alameda","8","California","2016-08-27"
"1228","ug/m3 LC","San Francisco-Oakland-Hayward","37.8647670009","-122.302741","Alameda","9","California","2016-08-27"
"1504","ug/m3 LC","Chico","39.7615384387","-121.8416203644","Butte","7.4","California","2016-08-27"
"2153","ug/m3 LC","No Data","39.0212210009","-122.281803","Colusa","6.6","California","2016-08-27"
"2586","ug/m3 LC","San Francisco-Oakland-Hayward","37.936013","-122.026154","Contra Costa","3.2","California","2016-08-27"
"2849","ug/m3 LC","San Francisco-Oakland-Hayward","37.9604","-122.356811","Contra Costa","8.3","California","2016-08-27"
"3142","ug/m3 LC","Fresno","36.7853217602","-119.7741738902","Fresno","9","California","2016-08-27"
"3576","ug/m3 LC","Fresno","36.9851185574","-119.6583393499","Fresno","10.7","California","2016-08-27"
"3871","ug/m3 LC","Fresno","36.198672","-120.101096","Fresno","11.1","California","2016-08-27"
"4334","ug/m3 LC","Fresno","36.8191105157","-119.7173558156","Fresno","10.1","California","2016-08-27"
"5625","ug/m3 LC","Bishop","37.360684","-118.330783","Inyo","11.5","California","2016-08-27"
"5983","ug/m3 LC","Bishop","36.487823","-117.871036","Inyo","18.2","California","2016-08-27"
"6322","ug/m3 LC","Bakersfield","35.0505513495","-118.147293621","Kern","18.5","California","2016-08-27"
"6565","ug/m3 LC","Bakersfield","35.3560923335","-119.0412094723","Kern","11","California","2016-08-27"
"6826","ug/m3 LC","Bakersfield","35.3560923335","-119.0412094723","Kern","11.8","California","2016-08-27"
"10615","ug/m3 LC","San Francisco-Oakland-Hayward","37.97231","-122.520004","Marin","7.3","California","2016-08-27"
"11168","ug/m3 LC","Merced","37.281598109","-120.4349916881","Merced","14.5","California","2016-08-27"
"11522","ug/m3 LC","Salinas","36.4957666675","-121.7315711407","Monterey","5.7","California","2016-08-27"
"11789","ug/m3 LC","Salinas","36.2092860009","-121.126371","Monterey","8.2","California","2016-08-27"
"12072","ug/m3 LC","Salinas","36.6967601141","-121.6371823446","Monterey","6.7","California","2016-08-27"
"12333","ug/m3 LC","Napa","38.310942","-122.296189","Napa","10.4","California","2016-08-27"
"13269","ug/m3 LC","Sacramento--Roseville--Arden-Arcade","38.935577909","-121.100647797","Placer","6.1","California","2016-08-27"
"13745","ug/m3 LC","No Data","39.9370989451","-120.9388206689","Plumas","10.2","California","2016-08-27"
"16511","ug/m3 LC","Sacramento--Roseville--Arden-Arcade","38.6137790009","-121.368014","Sacramento","6.2","California","2016-08-27"
"16763","ug/m3 LC","Sacramento--Roseville--Arden-Arcade","38.6137790009","-121.368014","Sacramento","7.2","California","2016-08-27"
"17091","ug/m3 LC","Sacramento--Roseville--Arden-Arcade","38.5582277239","-121.4929811724","Sacramento","7.1","California","2016-08-27"
"17405","ug/m3 LC","Sacramento--Roseville--Arden-Arcade","38.683304","-121.164457","Sacramento","6.2","California","2016-08-27"
"17668","ug/m3 LC","Sacramento--Roseville--Arden-Arcade","38.683304","-121.164457","Sacramento","6.8","California","2016-08-27"
"18014","ug/m3 LC","San Jose-Sunnyvale-Santa Clara","36.8440963155","-121.3621211714","San Benito","7.7","California","2016-08-27"
"21736","ug/m3 LC","San Francisco-Oakland-Hayward","37.765946","-122.399044","San Francisco","7.9","California","2016-08-27"
"22242","ug/m3 LC","Stockton-Lodi","37.7932310881","-121.2487199757","San Joaquin","10.1","California","2016-08-27"
"22581","ug/m3 LC","San Luis Obispo-Paso Robles-Arroyo Grande","35.02083","-120.56388","San Luis Obispo","5.1","California","2016-08-27"
"22653","ug/m3 LC","San Luis Obispo-Paso Robles-Arroyo Grande","35.2565768749","-120.6698614307","San Luis Obispo","8.5","California","2016-08-27"
"23124","ug/m3 LC","San Luis Obispo-Paso Robles-Arroyo Grande","35.49453","-120.66617","San Luis Obispo","4.2","California","2016-08-27"
"23415","ug/m3 LC","San Francisco-Oakland-Hayward","37.482934","-122.20337","San Mateo","11.6","California","2016-08-27"
"23697","ug/m3 LC","Santa Maria-Santa Barbara","34.9491471842","-120.4376298533","Santa Barbara","7.5","California","2016-08-27"
"24455","ug/m3 LC","San Jose-Sunnyvale-Santa Clara","36.999571","-121.574684","Santa Clara","6.1","California","2016-08-27"
"24811","ug/m3 LC","San Jose-Sunnyvale-Santa Clara","37.348497","-121.894898","Santa Clara","8.6","California","2016-08-27"
"25111","ug/m3 LC","San Jose-Sunnyvale-Santa Clara","37.338135","-121.849783","Santa Clara","8.2","California","2016-08-27"
"25405","ug/m3 LC","Santa Cruz-Watsonville","36.9839209877","-121.9893282424","Santa Cruz","6","California","2016-08-27"
"25675","ug/m3 LC","Santa Cruz-Watsonville","37.0630685077","-122.0841287539","Santa Cruz","4.1","California","2016-08-27"
"26015","ug/m3 LC","Vallejo-Fairfield","38.102507","-122.237976","Solano","5.8","California","2016-08-27"
"26299","ug/m3 LC","Vallejo-Fairfield","38.102507","-122.237976","Solano","9.6","California","2016-08-27"
"26597","ug/m3 LC","Santa Rosa","38.403765","-122.818294","Sonoma","4","California","2016-08-27"
"27076","ug/m3 LC","Modesto","37.4879805928","-120.8370050082","Stanislaus","6.7","California","2016-08-27"
"27312","ug/m3 LC","Yuba City","39.1387725442","-121.6185489862","Sutter","7.1","California","2016-08-27"
"28254","ug/m3 LC","Visalia-Porterville","36.0318310009","-119.055018","Tulare","12.2","California","2016-08-27"
